id,name,type,source_seconds,width_m,depth_m,source_roof_iou,source_edge_rmse_px,near_source_review,review_image,inference
R026,村南侧灰色窄楼,flat,256,3.481213045178036,3.71883678182641,0.42976208516441883,9.022804321159757,False,review/buildings/R026.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
R027,村南側棕色窄楼,flat,256,3.1391312376030376,6.786125350005908,0.800863943666139,2.9163826726743443,True,review/buildings/R027.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
R028,村南侧最前方白色露台楼,flat,256,4.116947068846637,6.072187195183939,0.627359454855196,5.998679947979582,True,review/buildings/R028.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
R029,村南侧最前方白色长楼,flat,256,3.8072283942712892,5.387432317020504,0.5754551885914286,7.059048871102247,True,review/buildings/R029.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
R030,村南侧近景蓝色金属顶,metal,256,5.6677816890899395,5.039223251343411,0.9294953817700885,1.5826265239266006,False,review/buildings/R030.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A001,近路白色露台住宅,flat,0,5.918688621536364,7.5376039316703904,0.9183389628452215,1.2043236732017908,False,review/buildings/A001.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A002,近路米色白顶住宅,flat,0,9.05015529252723,9.020327879097337,0.9631671146818086,0.8215931521309017,True,review/buildings/A002.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A003,近路白色折角屋顶住宅,flat,0,12.398173725969167,11.851611533889026,0.7366776785892332,9.792790504605913,True,review/buildings/A003.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A004,近路最前方光伏住宅,solar,0,9.157012637678246,10.325775608728682,0.9786212462073225,0.7453180331482683,False,review/buildings/A004.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A005,近路最前方白色折角住宅,flat,0,7.786707023251064,9.843416429828507,0.7884450913019341,14.037833715813404,True,review/buildings/A005.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A006,中列近景白色长屋顶,flat,0,10.501775934623748,8.835758071190122,0.9423599685242149,1.8017161840878608,False,review/buildings/A006.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A007,中列最近景白色窄长屋顶,flat,0,8.147432582197624,10.070643978668326,0.9612286869590401,1.5635187429735375,False,review/buildings/A007.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A008,中列近景白色露台住宅,flat,0,6.6021839666934685,7.943755559243726,0.886768369889311,4.1660391682882505,True,review/buildings/A008.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A009,中列近景灰色平顶住宅,flat,0,9.483493615532037,9.3785149764672,0.9578932671933772,1.2098190210178756,False,review/buildings/A009.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A010,中列中段白色大露台住宅,flat,0,10.71499932146633,8.202504746669758,0.975525896633163,0.5300881108495842,True,review/buildings/A010.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A011,中列中段光伏住宅,solar,0,9.194099076134073,7.821903228344959,0.9733772627433159,0.44248789869707306,False,review/buildings/A011.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A012,中列西侧光伏住宅,solar,0,8.978630620280613,6.603070091859015,0.9593671186221465,0.7264569860215082,False,review/buildings/A012.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A013,西中列白色窄长露台楼,flat,0,5.482700142217,8.49662648644687,0.846466357541739,2.7344847687756193,False,review/buildings/A013.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A014,西中列近景白顶楼,flat,0,8.229899095162311,6.524365736962289,0.9590476092184161,0.7953939287149268,True,review/buildings/A014.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A015,西中列灰色旧屋顶楼,flat,0,8.425018185727714,8.931218785202692,0.9249720044792833,2.5955780907833157,False,review/buildings/A015.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A016,西侧大拼花露台楼,flat,0,8.822894527932096,4.278390944543105,0.959596623917571,1.1506165688451055,False,review/buildings/A016.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A017,西侧近景白顶楼,flat,0,10.01163132929473,6.22853719432118,0.8916936328984189,3.7770396818923726,False,review/buildings/A017.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A018,西中区拼花露台住宅,flat,0,8.4816647090596,8.626099444626488,0.805691366072722,6.024284887163431,True,review/buildings/A018.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A019,西侧黄色三层住宅,flat,0,9.745149216565272,6.188350618475033,0.8480720804955534,2.6864384771895633,True,review/buildings/A019.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A020,西中区白色折角住宅,flat,0,6.415260454851415,10.418743610198533,0.7721136259005338,4.9386454656369745,True,review/buildings/A020.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A021,西中区棕灰色平顶住宅,flat,0,8.868578765519425,9.130610113377992,0.8131196649170246,3.875948980058267,True,review/buildings/A021.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A022,西中区白顶矮层住宅,flat,0,6.116651297524975,4.263780847245935,0.4727458623554221,8.58718182718854,False,review/buildings/A022.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A023,中列暖白色三层住宅,flat,0,7.433344489803185,6.979435503898159,0.814495288832346,2.6982487895445915,True,review/buildings/A023.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A024,中列前方白色窄楼,flat,0,5.7700533499851225,6.301703718994656,0.9275197510174766,0.7889739822961823,True,review/buildings/A024.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A025,中列前方白色宽楼,flat,0,7.6574042372925994,7.834690769962586,0.9473515454662049,0.8588185488770969,False,review/buildings/A025.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A026,中列前方白色低翼,flat,0,4.835834344760455,5.59397586562672,0.7371489468405216,1.8230696471990067,False,review/buildings/A026.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A027,中西列浅黄三层楼,flat,0,10.315889620010827,6.000018394063981,0.9412057505929201,1.164460754621607,False,review/buildings/A027.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A028,中西列白色三层露台楼,flat,0,9.706702988097659,9.76363754191699,0.8781564046319441,1.7651727899516916,True,review/buildings/A028.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A029,中西列白色屋顶前翼,flat,0,6.963003105918449,6.967570277624033,0.8005571793934966,2.762668478169274,False,review/buildings/A029.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A030,西侧中段灰顶白色三层楼,flat,0,10.536135309980082,6.04145044956044,0.8288349652334327,2.3827726251508823,False,review/buildings/A030.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A031,西侧中段白顶三层楼,flat,0,10.232287502954847,6.190775360567068,0.8844122881232314,0.9564783531188061,True,review/buildings/A031.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A032,西侧中段浅黄屋顶楼,flat,0,7.52667298466987,7.770131616262646,0.8505071588121133,3.071122259135438,True,review/buildings/A032.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A033,西侧中段白色窄楼,flat,0,4.380271298457336,4.3749453272785015,0.5967377183274792,5.474799534279988,True,review/buildings/A033.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A034,西侧带顶楼阳台住宅,flat,0,4.60602382960015,13.950325011909374,0.731608002818997,4.626842562796224,True,review/buildings/A034.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A035,西侧中段灰色三层楼,flat,0,6.071139386762214,5.588597410069931,0.8431372549019608,2.0435016858510946,False,review/buildings/A035.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A036,左边缘白色长露台楼,flat,0,8.748312444610749,7.774481969128141,0.6676324591491084,3.820224065048371,True,review/buildings/A036.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A037,左边缘白色宽露台楼,flat,0,5.799060366837551,7.523993661700752,0.8138506127014796,2.122654650428014,True,review/buildings/A037.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A038,左边缘白顶高楼,flat,0,4.9441061062699765,5.64560594851999,0.7678436793164112,2.8103023059243935,True,review/buildings/A038.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A039,左边缘白顶中段低翼,flat,0,4.5057284749480395,6.021928251030739,0.9558195308401409,0.537062870850517,False,review/buildings/A039.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A040,左边缘白色折角三层楼,flat,0,6.219016652554348,8.308615389273823,0.9254920559639555,0.6953258408260194,True,review/buildings/A040.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A041,左边缘白色中段住宅,flat,0,5.39099231626404,9.413778235958404,0.7313734200218067,2.8245316294262297,True,review/buildings/A041.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A042,近路旧混凝土低楼,flat,0,9.393945428487857,6.219172672700753,0.9440066795386943,1.256145301530632,False,review/buildings/A042.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A043,近路旧混凝土低楼东翼,flat,0,5.670093009306201,3.2055872210033,0.7656933166770769,1.7507433679709328,False,review/buildings/A043.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A044,近路中段露台低楼,flat,0,9.178918097714638,8.759998525272309,0.9904447139411224,0.20133719353612511,False,review/buildings/A044.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A045,近路中段南露台低楼,flat,0,7.6664977118948245,7.591899823278256,0.9261866602759014,1.2546603817268298,False,review/buildings/A045.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A046,近路后段大露台低楼,flat,0,10.674056217177906,16.076255119546225,0.9812657367002113,0.3970179712387404,False,review/buildings/A046.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A047,中列旧灰色屋顶后翼,flat,0,4.73946539428938,11.82283417960596,0.8856653899437699,1.56386015662408,True,review/buildings/A047.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A048,西中列旧灰色屋顶后翼,flat,0,7.803726625267896,5.3099435150057275,0.6701814326107446,4.899958149732514,False,review/buildings/A048.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A049,西侧中段白色窄露台楼,flat,0,2.7159391225970317,5.617673575038651,0.9342296032687492,0.4829566622062947,True,review/buildings/A049.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
A050,西侧近景露台高楼附翼,flat,0,4.607352362505021,8.979108592213452,0.7529734270681346,4.01608955540929,True,review/buildings/A050.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N001,北路西端米色窄楼,flat,76,8.618114529840831,8.459159508730693,0.8150048402710551,1.3566242870369483,False,review/buildings/N001.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N002,北路西端灰白宽体楼,flat,76,12.680192717620391,11.078192953229344,0.8484373600788037,1.538419332009045,True,review/buildings/N002.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N003,北路中段在建楼,flat,76,10.193083791579722,11.03247262527565,0.8529258642232403,1.3676128150781501,True,review/buildings/N003.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N004,北路中段白色拱窗楼,flat,76,7.368131108186753,9.025803153889733,0.8583891103256374,1.378891825612819,False,review/buildings/N004.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N005,北路中段白色阳台楼,flat,76,6.57226649408955,9.133591357661345,0.8873399254336197,1.0591878474216763,True,review/buildings/N005.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N006,北路东端灰色楼,flat,76,8.750775317143898,9.542354409889521,0.9561685742918931,0.26040242110520045,False,review/buildings/N006.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N007,北路东侧两层长楼,flat,76,40.8649187081263,6.45284808945791,0.6072108703484482,4.290484825125502,False,review/buildings/N007.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N008,北路小白色服务房,flat,76,6.131072219417316,6.846352232138076,0.9201961385228318,0.831358329130843,False,review/buildings/N008.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N009,北路小灰色服务房,flat,76,5.753391130173457,6.366016852664258,0.6905013192612137,2.397039309029742,False,review/buildings/N009.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N010,北路住宅区灰色旧矮楼,flat,76,8.421827169031662,3.1773203878818164,0.770799828455023,3.3119439711397445,False,review/buildings/N010.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N011,北路住宅区灰色一层长楼,flat,76,11.268125560599236,5.091447512395468,0.9252340556459057,3.224215792163695,False,review/buildings/N011.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N012,北路左侧白色平顶住宅,flat,76,8.148749666324582,4.138158286493449,0.48603505871818714,5.733020880716514,False,review/buildings/N012.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N013,北路左侧白色露台住宅,flat,76,8.845495787340484,4.397560942910501,0.6070514083119952,3.7147350696089605,False,review/buildings/N013.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N014,北路左侧白色小露台楼,flat,76,4.216220042794752,4.369679262801387,0.7644009439436729,2.8757533922081997,False,review/buildings/N014.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N015,北村东缘白色三层楼,flat,104,10.597109876741174,11.867268123777965,0.8156851526421186,1.7881953459693616,True,review/buildings/N015.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N016,北村东缘蓝色四坡顶楼,hip,104,14.023748664251398,15.62635788887855,0.7808023367825736,3.518934150650326,False,review/buildings/N016.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N017,北村东缘白色露台楼,flat,104,9.805316902328993,8.107965375766796,0.7058926604585962,2.7544162840431468,True,review/buildings/N017.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N018,北村东缘金属顶库房,metal,104,19.39064018668058,20.374431379081358,0.795202992872006,4.390382479838282,False,review/buildings/N018.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N019,池塘东侧独立灰色住宅,flat,44,11.483567081802118,15.048171932335494,0.8671471927162367,1.3224183920631678,False,review/buildings/N019.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N020,池塘东侧蓝色矮棚,metal,44,19.264463631981815,13.697402524612235,0.8139304379167418,1.2392600663407187,False,review/buildings/N020.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
N021,近路田边白色小屋,flat,44,7.2247099243137205,3.509059998494419,0.903345011278015,0.9970904660745609,False,review/buildings/N021.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
B032,裸砖高层邻屋,flat,44,6.1650117832380085,4.15604752745426,0.37502959513850526,7.110915412669068,True,review/buildings/B032.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
B033,裸砖高层邻屋南翼,flat,44,8.812724962082555,3.308302787922972,0.33749385033071555,5.842571237170121,True,review/buildings/B033.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
B034,近景中列白色折角屋顶住宅,flat,44,11.682972717830081,6.47120722379369,0.7805010750432639,12.912674362594494,True,review/buildings/B034.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
B035,白色拱窗住宅后方独立白顶住宅,flat,256,7.907086410717936,10.167969424310886,0.8616432051546555,2.4652784449599534,True,review/buildings/B035.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F002,北侧村群住宅 002,flat,88,8.788191198527525,10.699999999999994,0.5920714744275626,2.1815622966134893,False,review/buildings/F002.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F003,北侧村群住宅 003,flat,88,8.357021584469052,10.699999999999994,0.5119306715207155,3.850107143504778,False,review/buildings/F003.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F004,北侧村群住宅 004,flat,88,7.668419303052481,9.633112300660704,0.5530277684844429,3.3502259535636543,True,review/buildings/F004.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F005,北侧村群住宅 005,flat,88,8.084194658480175,10.699999999999994,0.6557358701734751,1.9384015911677035,True,review/buildings/F005.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F006,北侧村群住宅 006,flat,88,11.786386614928613,8.197636625268437,0.6354630356986994,2.680792575769473,True,review/buildings/F006.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F007,北侧村群住宅 007,flat,88,6.623304201728623,6.680068556575117,0.4482697740112994,3.3564080728673322,True,review/buildings/F007.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F008,北侧村群住宅 008,flat,88,5.362247808263879,10.699999999999994,0.5626627604166666,3.752789322103863,True,review/buildings/F008.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F009,北侧村群住宅 009,flat,88,6.942700389184761,6.400000000000002,0.4429232024662254,4.56341089316804,True,review/buildings/F009.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F010,北侧村群住宅 010,flat,88,8.936994916865682,6.400000000000002,0.5850306416726748,2.8047219612287786,True,review/buildings/F010.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F011,北侧村群住宅 011,flat,88,6.2813910472779995,10.699999999999994,0.2922936616507068,6.475157176189994,False,review/buildings/F011.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F012,北侧村群住宅 012,flat,88,7.88943462585274,10.699999999999994,0.48475744455244324,2.5915186070031218,True,review/buildings/F012.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F013,北侧村群住宅 013,flat,88,4.149895425245332,6.400000000000223,0.6057921310850719,1.9675037622208569,False,review/buildings/F013.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F014,北侧村群住宅 014,flat,88,5.417351176737759,6.400000000000002,0.4612773835236038,4.099935483689014,False,review/buildings/F014.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F015,北侧远景住宅 015,flat,44,11.601715865936345,10.699999999999994,0.1950354609929078,2.1566970610524576,False,review/buildings/F015.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F016,北侧远景住宅 016,flat,44,11.658154810160218,10.699999999999994,0.1495661051556917,2.2093804078078163,False,review/buildings/F016.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F017,北侧远景住宅 017,flat,44,7.780687421995911,10.699999999999994,0.29969503742722486,1.8865133074593816,False,review/buildings/F017.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F018,北侧远景住宅 018,flat,44,8.195736432015384,10.699999999999994,0.299642674834099,1.8214648259751982,False,review/buildings/F018.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F019,北侧远景住宅 019,flat,44,9.445458786071178,10.699999999999994,0.2642961114576835,2.2664826913866185,False,review/buildings/F019.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F020,北侧远景住宅 020,flat,44,11.493915380581774,10.699999999999994,0.2099290780141844,2.1048137716117057,False,review/buildings/F020.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F021,北侧远景住宅 021,flat,44,11.915582438693313,10.699999999999994,0.1798928298035213,2.192462843761248,False,review/buildings/F021.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F022,北侧远景住宅 022,flat,44,12.280278118979325,10.699999999999994,0.17936780200931143,2.1731022446029713,False,review/buildings/F022.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F023,北侧远景住宅 023,flat,44,10.524920995407461,10.699999999999994,0.23699538059851374,2.3205591596198154,False,review/buildings/F023.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F025,北侧远景住宅 025,flat,44,9.611534813159395,10.699999999999994,0.255659121171771,1.9818072138534402,False,review/buildings/F025.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F026,北侧远景住宅 026,flat,44,7.760840155974291,10.699999999999994,0.3151305274374001,1.8410415062888077,False,review/buildings/F026.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F027,北侧远景住宅 027,flat,44,10.300979961165607,10.699999999999994,0.1960046323103648,2.1272655921032007,False,review/buildings/F027.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F028,北侧远景住宅 028,flat,44,7.324153420622924,10.699999999999937,0.4178508701900048,1.967926326978491,False,review/buildings/F028.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F029,北侧远景住宅 029,flat,44,6.8207663875979385,10.699999999999969,0.4986436891654699,1.7173869382944238,False,review/buildings/F029.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F030,北侧远景住宅 030,flat,44,8.493248067477182,10.699999999999994,0.3382936507936508,2.2409975167346174,False,review/buildings/F030.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F031,北侧远景住宅 031,flat,44,7.653381905951376,10.699999999999994,0.4405426975259378,1.9425629260442245,False,review/buildings/F031.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F032,北侧远景住宅 032,flat,44,7.045363580905096,10.699999999999994,0.4067316209034544,2.050655261722629,False,review/buildings/F032.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F033,北侧远景住宅 033,flat,44,5.3681533962557815,10.699999999999994,0.4205209994683679,1.7309526634248087,False,review/buildings/F033.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F034,北侧远景住宅 034,flat,44,7.286919125329593,10.699999999999994,0.6110121901109437,1.413929135662001,False,review/buildings/F034.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F035,北侧远景住宅 035,flat,44,7.366486930308731,10.699999999999994,0.5898692810457516,1.5727330967550173,False,review/buildings/F035.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F036,北侧远景住宅 036,flat,44,6.70817502046201,10.699999999999994,0.6043599257884972,1.3963403881146808,False,review/buildings/F036.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F037,北侧远景住宅 037,flat,44,7.06270454490827,10.699999999999994,0.6060242569638811,1.547593339116947,False,review/buildings/F037.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F038,北侧远景住宅 038,flat,44,8.075433272279133,10.699999999999994,0.4783073020958484,2.015754607279547,False,review/buildings/F038.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F039,北侧远景住宅 039,flat,44,10.224349902103068,10.699999999999994,0.36067251461988303,2.157131058854118,False,review/buildings/F039.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F040,北侧远景住宅 040,flat,44,7.99853897239869,10.699999999999966,0.5104288120222826,1.8474665391187557,False,review/buildings/F040.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F041,北侧远景住宅 041,flat,44,10.220683833952522,10.699999999999994,0.4028930817610063,2.3014393074596935,False,review/buildings/F041.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F042,北侧远景住宅 042,flat,44,10.01865177260696,10.699999999999994,0.4254353691439784,2.194377088264974,False,review/buildings/F042.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F043,北侧远景住宅 043,flat,44,8.986514475996737,10.699999999999994,0.48925619834710743,1.6885529946106344,False,review/buildings/F043.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F044,北侧远景住宅 044,flat,44,8.80629762408521,10.69999999999968,0.5236522000300345,1.5709329740511064,False,review/buildings/F044.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F045,北侧远景住宅 045,flat,44,8.680535120274907,10.699999999999994,0.5579405583908736,1.4727871844867653,False,review/buildings/F045.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F046,北侧远景住宅 046,flat,44,8.93886836223559,10.699999999999994,0.43653499097653903,1.6827655778316102,False,review/buildings/F046.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F047,北侧远景住宅 047,flat,44,8.735581909950525,10.699999999999994,0.4625250501002004,1.6013668903501066,False,review/buildings/F047.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F048,北侧远景住宅 048,flat,44,9.485563929354218,10.699999999999994,0.4238307781874636,1.7842008753880096,False,review/buildings/F048.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
F049,北侧远景住宅 049,flat,44,9.907072917909463,10.699999999999994,0.37059925093632956,1.8451783775559953,False,review/buildings/F049.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G001,西北侧瓦房单元 001,gable,44,10.557822898215342,5.565093681911646,0.4855025070852409,2.1978140980944363,False,review/buildings/G001.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G002,西北侧瓦房单元 002,gable,44,10.965092343056158,5.200000000000001,0.3869851159570786,2.254533826198997,False,review/buildings/G002.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G003,西北侧瓦房单元 003,gable,44,10.822831903998377,5.200000000000001,0.40438373570520963,2.203363993003095,False,review/buildings/G003.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G004,西北侧瓦房单元 004,gable,44,9.97584404889664,5.200000000000001,0.4235294117647059,2.103952685911299,False,review/buildings/G004.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G005,西北侧瓦房单元 005,gable,44,8.842888535143128,5.425333614879612,0.47207693605533996,2.4709035564124306,False,review/buildings/G005.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G006,西北侧瓦房单元 006,gable,44,7.9997191911111925,5.322680904347188,0.4961152476529621,2.4026049142964925,False,review/buildings/G006.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G007,西北侧瓦房单元 007,gable,44,8.023247632787974,5.44284791944688,0.48996108949416345,2.4318970837294946,False,review/buildings/G007.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G008,西北侧瓦房单元 008,gable,44,7.8428866073362995,5.200000000008273,0.41506384354291254,2.637618062408057,False,review/buildings/G008.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G009,西北侧瓦房单元 009,gable,44,7.428901665780162,5.207105783367595,0.5100704110037662,2.3326272584435035,False,review/buildings/G009.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G010,西北侧瓦房单元 010,gable,44,9.07622344143827,5.200000000000002,0.44754181449569186,2.0430210637837734,False,review/buildings/G010.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G011,西北侧瓦房单元 011,gable,44,10.325922447647413,5.200000000000001,0.40846546979426024,2.549190980562515,False,review/buildings/G011.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G012,西北侧瓦房单元 012,gable,44,9.74907598380876,5.200000000000001,0.4541008276899925,2.380254655214286,False,review/buildings/G012.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G014,西北侧瓦房单元 014,gable,44,7.536235438388386,5.200000000003134,0.4944216089254257,2.5862624898800273,False,review/buildings/G014.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G015,西北侧瓦房单元 015,gable,44,7.082537242484252,5.200000005914453,0.4969866853538893,2.532958124208439,False,review/buildings/G015.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G016,西北侧瓦房单元 016,gable,44,7.303482546451635,5.200000001481641,0.42511489591781565,2.947905218992361,False,review/buildings/G016.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G017,西北侧瓦房单元 017,gable,44,6.709731674844514,5.200000000000001,0.5093275488069414,2.5168747977795305,False,review/buildings/G017.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G018,西北侧瓦房单元 018,gable,44,8.549493066179734,5.200000000000023,0.4728509585652443,3.111639243402484,False,review/buildings/G018.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G019,西北侧瓦房单元 019,gable,44,7.388073080592833,5.200000000003735,0.5037380768239237,2.730830932227283,False,review/buildings/G019.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
G020,西北侧瓦房单元 020,gable,44,5.9347702536327,5.200000000000001,0.41237113402061853,2.960522327726686,False,review/buildings/G020.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
C001,南端路边旧灰楼,flat,20,11.80547031870513,5.03783849331263,0.9032038607904416,3.3557086993367933,True,review/buildings/C001.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
C002,南端在建砖房,construction,20,14.097255866774521,6.650673614674769,0.8248987555927587,15.52272011270849,True,review/buildings/C002.jpg,隐蔽面、远景细部、层高和尺寸为合理推测
